error_translation,error_roll,error_pitch,error_yaw,quality,uncertainty,predict_time,correct_time,reseed_time
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,494336.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,417794.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,719331.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,642369.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,1133844.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,1133844.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,1133844.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,848621.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,848621.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,848621.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,848621.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,751947.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,628249.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,664061.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,664061.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,664061.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,494040.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,782142.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,782142.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,669189.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,826660.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,715286.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,1491169.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,1491169.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
0.030797,0.000000,0.000000,-0.000000,0.250000,0.188419,614105.000000,0.000000,0.000000
0.030797,0.000000,0.000000,0.000000,0.250000,0.188419,0.000000,0.000000,0.000000
