error_translation,error_roll,error_pitch,error_yaw,quality,uncertainty,predict_time,correct_time,reseed_time
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,707193.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,1116699.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,1116699.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,677482.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,677482.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1276036.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,639205.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1017670.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1611188.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,655556.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,655556.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1186841.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1236285.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,684595.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,684595.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1112996.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,954801.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,701542.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,701542.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,813496.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1037056.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,648692.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,648692.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,734493.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,968586.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,713341.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,713341.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,713341.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,781007.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,898487.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,625186.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,625186.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,804201.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,900866.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1108372.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,2096331.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1777923.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1165159.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1165159.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1434482.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1192818.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1154952.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1154952.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,961853.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1715073.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,1715073.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,783441.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.049832,-0.000000,-0.000000,-0.000000,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1044016.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1192728.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,1192728.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,842405.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,842405.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.053568,-0.010524,-0.013192,-0.028351,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1567653.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1869991.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,846910.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,846910.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,0.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,1161388.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,0.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,0.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,0.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,1541945.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,937716.000000,0.000000,0.000000
0.050137,-0.001220,-0.001145,0.002001,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1458413.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1177927.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1177927.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1067705.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1067705.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1305042.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,1418400.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,724305.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,724305.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,724305.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,647178.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,521415.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,521415.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,495841.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,495841.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,447449.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,447449.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,321148.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,266470.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,266470.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,803059.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,325533.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,274297.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,274297.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,731690.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,0.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,335914.000000,0.000000,0.000000
0.048244,-0.001001,-0.027467,0.018259,0.250000,0.131121,526131.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,526131.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,224587.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,311506.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,263620.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,237055.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,330091.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,274056.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,274056.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,531841.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,357477.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,267053.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,333345.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,193051.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,193051.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,193051.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,538908.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,329888.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,290187.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,735205.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,735205.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,296298.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.250000,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,363192.000000,362040011.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,384850.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,384850.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,0.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,340330.000000,0.000000,0.000000
0.050138,-0.001232,0.000057,0.001992,0.199301,0.131121,0.000000,0.000000,0.000000
